	temp41	temp44	temp68	temp70	temp79	temp71	temp61	temp48	temp47	temp78	temp66	temp72	temp51	temp49	temp75	temp52	temp60	temp46	temp74	temp58	temp80	temp77	temp50	temp73	temp76	temp62	temp53	temp56	temp69	temp57	temp67	temp65	temp59	temp45	temp43	temp64	temp54	temp55	temp63	temp42	temp95	temp96	temp112	temp82	temp89	temp103	temp106	temp83	temp118	temp110	temp86	temp100	temp109	temp102	temp107	temp105	temp111	temp94	temp85	temp101	temp117	temp81	temp120	temp93	temp91	temp98	temp113	temp84	temp97	temp108	temp88	temp92	temp114	temp119	temp87	temp104	temp116	temp115	temp90	temp99
X-24337	1.067841803	1.580417309	0.768279085	1.144312904	2.907375627	0.601782096	0.817698789	0.430233573	0.899381405	0.580300959	1.047747171	1.163268274	1.107555969	1.951307484	1.247573616	0.876693136	0.803402271	2.554573044	1.834433811	1.607536578	1.336101496	0.967499539	0.877541522	0.661135189	9.788834269	0.658536704	0.699782813	0.527036854	0.65448869	1.220643416	1.297376305	0.992786294	0.762529451	0.97911031	1.350422254	1.412853777	0.844565966	1.298098645	1.481287026	0.905140735	1.10554893	1.550413528	0.869523062	0.641937423	0.569722796	1.895076452	0.863337115	1.019178374	0.406352715	0.935798986	1.007213706	2.863589207	1.179474873	2.580383374	0.501250764	3.038487643	1.095048334	0.820437864	0.618691643	0.915636484	0.941388638	2.296217652	0.481529422	1.354174545	0.919592387	1.226029456	1.663617325	0.626748887	1.247384547	0.86731241	0.501284699	1.524884377	0.72662575	1.524496543	1.036480603	5.09773893	0.888706284	1.251641021	0.552876271	0.649529267
X-24411	0.995639413	0.736573639	0.469557243	0.983464142	0.906577365	0.633035936	2.465398098	3.335203129	0.63929191	1.124905354	1.121892879	0.830495653	1.562245952	0.614670195	1.200077055	0.605535572	1.039886939	1.012688033	0.667662842	0.747888908	0.947173578	1.447819108	1.315730865	2.52713305	13.04487298	1.109757051	1.332361105	1.623198379	0.672119924	0.913991983	0.583099433	0.567434142	1.761475683	0.906130812	1.565202784	1.011265965	0.444529826	0.444529826	0.915853561	0.843623196	0.884048957	1.113737293	1.142163868	1.291061959	2.152850863	0.720343466	0.627850564	1.168486571	0.624002034	1.702164375	0.767714048	1.062987273	0.940036471	0.746296389	6.038830425	3.974181606	0.62349702	1.200372175	3.149651738	1.066313885	0.913030555	0.889909795	0.658324664	1.107780665	1.163478693	3.136023407	0.857635394	1.404487228	0.960514537	0.444529826	1.19588058	1.328266056	2.633449386	1.595259209	0.619656943	0.612828338	0.763964126	0.927023031	1.004360587	0.491991973
X-24418	1.848857147	0.912520254	0.572055562	1.325457377	1.475908068	1	0.506724976	0.555868426	0.448945241	0.331120515	1.602117384	1.330821627	2.286491844	0.379493149	0.942676462	0.833944218	0.431971558	0.506158662	4.3756548	0.331120515	1.711022668	0.331120515	1.272648618	0.907659394	2.496090862	0.398055656	2.702307729	0.727021032	1.457282638	1.065487895	0.722663562	0.331120515	1.617124699	2.692554547	3.146596612	0.530022495	0.331120515	1.099183564	1.466422313	0.625792446	0.692019695	0.658465604	1.198618824	1.033821517	0.331120515	1.032814737	0.721656782	2.353332599	0.331120515	0.331120515	1.862527333	1.906715537	0.965171703	0.331120515	0.554704337	2.241611477	0.793279743	0.331120515	0.926332017	1.245213862	0.331120515	0.504412528	1.15746669	0.331120515	0.709433844	0.331120515	0.513489279	0.331120515	3.323270777	1.598750964	0.331120515	2.210243987	0.925907282	0.866790417	0.679922604	0.974484419	1.618162941	0.331120515	1.488241124	0.901791754
X-24422	0.74734673	0.897462504	0.818250318	0.581132587	0.819128477	0.899059324	0.943475128	0.93912283	1.36407686	0.734013006	1.984689958	0.745282414	1.300735711	0.438835916	0.726749398	0.278860556	0.928568417	1.012059568	0.897730169	0.56939935	0.884489943	1.18689214	1.236459569	1.183964331	2.58448206	0.676388143	2.581121588	0.746400738	0.577632783	0.982165479	0.952359389	1.152755752	1.361706379	1.331975456	1.438648918	0.91349854	0.726296569	0.968567757	1.00853043	1.252568937	0.798857476	0.915731522	1.420150735	1.4081095	0.99146957	0.760643788	1.799363472	0.947499262	0.438095256	0.787839233	0.882445793	1.934997864	0.848635736	0.578776773	1.692453512	4.319809555	1.46325755	0.865364766	1.034649717	1.269048636	1.14119668	1.088890274	0.71261268	1.119840355	0.571744164	1.294278763	2.116214051	1.473725798	1.96614411	1.863302283	1.052414572	1.263534014	0.73749081	0.595804634	2.011467406	1.642552419	1.412766129	1.214919911	1.438848749	1.565509048
X-24425	2.181130193	1.189361222	1.949494071	1.222417153	0.550613284	2.704356996	1.003440806	0.957748201	0.866002875	0.639309175	1.631371675	0.82601641	2.228419539	3.094195474	0.7531697	1.527764264	0.833826171	1.52499205	1.484512294	1.342280064	1.05192465	0.869175973	3.376881096	0.666896779	0.737474078	0.97685881	0.697942854	1.560245368	0.679337767	0.608760467	0.997127226	0.411449514	1.227640873	1.54170415	1.347881567	0.79987063	1.131788866	0.405857525	0.622347032	1.213725448	0.851713744	2.313621625	0.339176272	0.691944545	0.471079288	0.719802575	0.806937057	0.806379897	1.421981209	1.820783178	0.907219171	1.667065286	1.181556897	0.240126706	2.330678893	0.956242509	1.071360043	0.989552559	2.196128685	1.045409948	0.703782169	0.223386069	0.568182868	1.484043464	1	0.954587334	1.16741453	0.446452789	0.570594966	1.960847917	1.682756831	0.458290414	0.901124377	1.88321642	1.007028377	0.223386069	1.045159905	1.972318631	1.725390488	0.740410722
X-24456	1.977978697	1.098854451	0.709728098	0.783715755	0.991215988	2.004012117	0.861485145	0.502727848	1.307695324	0.501745038	1.412554471	0.348215993	1.240697623	1.168097173	0.922211003	0.864962967	0.790578264	1.182505992	1.376477278	0.869984853	1.851127657	1.146916527	0.86004892	1.393834525	2.544150446	0.708436475	0.968711858	0.934369899	1.353867759	1.797720176	1.241636316	1.349598298	1.012345165	1.330662673	1.401944541	0.79185028	1.163391452	0.800256854	0.943016661	0.832812109	1.181290348	1.449761528	1.603626346	1.013364737	1.331706755	1.232764072	1.281475636	0.546356252	0.921669354	0.936617371	1.110420231	0.799979903	0.528697545	1	1.1184028	2.380687918	1.249829663	1.146624871	0.723612425	0.897547633	1.581139373	0.959349434	0.793869818	0.822427662	0.87744048	0.888106781	0.792926223	0.945965089	0.54979486	0.643174009	2.374943017	1.149293897	0.602494032	2.040885852	0.634877725	1.798252021	0.348215993	1.635245359	0.954467249	0.983069208
X-24462	0.734344798	1.226179648	0.459685901	0.762919272	0.653290222	0.984756964	1.028325753	0.723791927	0.64688033	0.717147527	2.205592666	0.784963047	1.24647527	0.723564525	1.84181353	0.964845082	0.72147527	1.500689312	1.71382888	1.201812109	1.553595793	1.11043917	1.272875213	1.589312109	1.682198692	0.853105458	0.776229392	0.459685901	0.851755259	1.004739909	0.992239909	1.181196703	1.74075469	0.551399943	1.377274019	0.996773735	0.528069926	1.298699545	0.970942297	1.030464753	1.668703809	1.233577317	0.459685901	0.459685901	1.33039369	0.499097499	0.684238204	1.030237351	0.498706652	0.783740762	1.399722854	0.875063957	0.875078169	1.755052587	2.17627203	1.390363843	0.971084423	0.662606595	1	0.459685901	1.893497726	1.109756964	0.865825753	1.147022456	0.459685901	0.57586697	2.481971291	1.322221433	1.861640136	0.62505685	1.051613132	0.710126492	0.676577601	0.493270324	0.586192439	1.074118818	0.83584423	0.769101762	1.793348493	1.644528141
X-24473	0.611776143	0.633182853	0.32017383	0.577091141	0.463095815	1.118070575	0.46145627	4.575952721	4.375481651	1.888696154	1.219632222	1.403177884	0.980642569	0.619847516	5.050500205	1.33630676	6.616625468	0.547828967	0.585970938	0.578854588	0.55440187	0.363350978	1.035281814	14.6907117	1.561656842	1.338672539	2.40150399	0.669346083	1.032556599	0.349773972	1.434394264	2.427318396	1.612192624	0.264525587	4.387116719	1.302138831	0.264525587	0.264525587	0.863301908	0.264525587	0.98812081	0.669038784	1.58221219	0.815480915	0.462371422	0.478977876	3.002172566	0.298970147	1	0.914641821	1.472174958	2.412479682	0.424645931	1.065492876	1.529637558	1.087489649	0.264525587	0.768541952	1.082553839	0.406255175	3.681736826	0.264525587	0.938020523	0.945768035	0.264525587	0.377488607	1.095146381	0.424245398	0.375059651	0.960847804	1.443483221	0.820327173	1.206060123	2.526018045	0.434551901	1.376099317	1.963993793	0.88097011	3.520004539	0.264525587
X-24475	2.538381534	0.734953325	0.40434445	2.416977424	0.450769672	5.485607935	0.251430617	11.4644172	2.261703678	0.512952306	2.498107393	0.638014068	4.562038488	2.206385626	1.912147469	0.186634646	0.993010407	0.082240616	0.082240616	9.988993027	0.244071092	0.99037836	0.118877515	6.040107459	2.048232362	0.591744473	0.380161086	2.743994979	7.918058732	0.082240616	3.515330077	5.055203246	0.669001634	0.554123639	5.180506527	0.381453723	0.082240616	0.493032092	1.877817757	0.823943716	0.451725543	4.132156807	1.899958415	0.496529015	0.347675082	3.550505957	1.50203973	0.082240616	0.364859498	0.437800783	2.082110502	5.41382322	3.057463659	1.529701307	7.608757104	0.838919594	23.11772265	0.205310696	6.410956458	0.223823467	10.80530593	0.337569554	0.639703	0.679778143	0.533620888	0.604134227	2.015373024	0.453339638	2.851724352	0.990979606	0.477853815	1.350131943	0.660714301	0.855572498	1.006989593	1.467803563	3.780377603	1.170428211	3.919363274	0.590897456
X-24522	3.253584255	2.224222643	1.18419967	0.708521808	0.649530027	0.712176438	0.640173429	0.271146379	0.4727108	0.894860221	2.169968615	0.914545719	1.169177506	0.527104769	1.348763185	0.781503592	2.141097198	0.380986702	1.434454475	0.411538213	1.351282114	4.002592539	1.025946418	1.633127872	1.845487122	0.346481266	2.588034686	1.133621303	0.937821135	0.732896525	1.965686275	0.553847958	0.522036983	1.844321491	0.677239047	1.139459975	0.279974762	3.019642626	0.700310619	1.577772924	0.722257005	1.368896007	1.095987025	1.069590047	0.399482301	1.315291529	0.631325633	0.287405358	0.469774477	2.339590209	4.336877144	0.712242768	1.297070148	0.184038698	0.823618391	0.730326636	1.382018864	0.399258235	0.184038698	3.462449848	1.518685692	0.53795056	0.615928946	0.331635443	0.66081667	1	2.021571054	1.246804828	3.472553873	1.505258688	2.30551511	2.180959199	0.480619459	0.866416715	1.300359154	1.664049052	0.906129878	0.231943636	0.30163156	1.428105384
X-24531	0.869710914	1.246277976	0.654832084	1.007402182	0.461652067	0.941131723	0.221393819	1.52211836	0.911371568	0.230743193	0.660290636	1.077422722	4.26294402	0.223230558	0.490892021	0.618918587	0.301319566	0.391660031	0.359286398	1.904617857	0.507342501	1.978543472	1.589254633	0.221393819	1.239723794	0.663549021	1.746848951	1.317324668	0.611936842	0.773133376	1.646487482	0.697538485	2.150288338	0.394102483	0.832047973	0.412503719	0.221393819	0.326914546	1.271377697	1.588729087	0.271940654	1.160100905	0.688206926	0.614863866	0.388366015	0.521015604	0.221393819	0.221393819	0.221393819	0.247079657	1.947867619	1.463431797	1.266113329	0.992597818	1.231885142	0.308035865	1.649660355	0.681846929	0.221393819	0.348210739	0.221393819	1.417789464	0.812285662	1.591219641	1.293147771	1.465327326	3.00847287	2.364338765	2.803748657	1.144972306	1.28178707	1.460531496	1.267524286	1.906739637	1.580136856	0.654497159	0.535169716	0.221393819	1.597105756	2.688178422
X-24544	2.100542824	0.277508891	1.375320404	0.993341712	0.698535788	1.004985121	1.005435883	1.037355938	0.667005375	3.127599998	1.7914424	0.153793849	1.054798131	0.279915501	5.983994132	1.594253168	1.888050608	1.273463494	0.460395983	0.153793849	0.811058183	0.565507546	4.257232246	1.138471764	0.751832653	0.897795469	0.975555717	1.313000661	0.759381005	1.02373376	0.976854522	0.153793849	1.232803242	1.006971529	0.769595728	0.350998361	0.562749495	2.108381497	1.018408658	0.88863507	1.827213031	0.769313047	0.20388954	0.76307114	0.153793849	0.694776892	0.995014879	0.988918133	0.890713159	1.597607142	0.772315579	0.294935805	4.879390631	0.320950114	0.153793849	1.461438847	0.153793849	0.236245077	1.63506622	1.761508754	1.170964821	1.328380046	0.308275301	0.153793849	1.770974754	0.153793849	0.153793849	0.153793849	1.363585314	2.07341307	0.153793849	0.665041886	1.162545506	0.697718304	1.216659854	0.768487923	3.484672185	1.688034564	0.986878245	0.281382387
X-24556	1.246063869	0.877183114	0.784681029	1.099738033	1.455090326	1.076739901	0.838421537	1.662638567	0.473869486	0.469379338	1.986161264	0.67445043	1.666422399	0.664925263	2.68076943	1.471403688	1.333826072	1.46147239	0.882046599	1.240675692	0.575599075	0.630399056	0.790825973	0.928143765	3.138265012	0.728723196	2.05595531	4.83364634	1.283748315	1.462294743	1.909828756	1.484331782	1.169615323	0.995995444	1.244076095	1.495511744	0.158978971	0.900504133	0.987988855	0.514427122	1.431741559	0.972815688	1.062278094	1.109280857	0.764604016	0.685701024	0.980401011	1.504189333	0.879339898	1.097149891	1.206162097	0.433813838	0.715378881	0.730377992	2.896394891	0.8035901	1.357855929	1.005810705	1.00812641	1.093832732	0.424316419	1.840978146	0.777221835	0.972603794	1.256350847	0.126125217	0.977737193	0.913719797	0.784734003	0.552401661	1.473028214	1.194606273	0.94596057	1.788327382	1.37814736	1.004004556	0.758804662	0.506322153	0.880649104	0.399237179
X-24588	1.055884515	1.085992962	0.728038862	0.858268701	1.001341025	1.17999606	0.724750915	0.79600955	0.871623869	0.604622193	1.417884994	0.739021285	0.84876077	0.496611423	0.99070604	1.475818121	1.03648732	0.698849854	0.849332771	0.262353637	1.104000407	0.932781388	1.196931531	1.953078955	3.372552841	0.695252602	1.120757923	0.867035148	1.184228868	0.988015516	0.782251863	1.056185345	3.426388745	1.962913138	1.034131522	0.787183784	0.58312766	0.921731172	1.157921051	0.559510367	0.928438416	1.260724492	0.842439098	0.816711756	0.517046694	0.614685177	1.162721624	1.549835073	0.950089719	0.330108235	0.998658975	0.939819121	1.045287664	1.208159703	0.900389173	1.29884943	0.861878664	0.878254846	0.538409879	1.057947956	1.78697405	0.665347533	0.755130533	1.054346467	1.02211526	1.104614778	1.207642783	1.095500893	0.738834855	1.093539141	1.091382484	1.494245033	1.137964566	1.694614927	1.639868058	1.436574603	0.817088853	0.764799471	1.096814377	1.334427903
X-24728	1.210979665	1.164467241	0.765936039	0.791506039	0.794140587	0.797040078	0.611572364	0.766303684	1.312856297	0.95200955	0.879025128	0.662182477	0.805871023	0.53066346	0.681314952	1.089014977	0.794581166	0.882313103	0.86801361	0.987136857	1.280250416	0.94808452	1.77334403	1.576345331	3.705875786	0.607516351	1.732148332	1.166455804	0.570223356	0.884663358	0.906686394	1.081785598	0.882845967	1.838304244	1.065558569	0.656907428	1.228385543	0.744051429	0.729888873	1.325036244	0.552161074	1.066755279	1.358521795	1.056782696	0.972307477	1.029980263	1.071738593	0.683630973	0.608217408	0.741881276	1.050104042	1.289983359	0.779677365	1.401609307	1.198382953	2.200005358	1.794494837	1.078869734	0.629773072	1.123761241	1.401514046	0.91019317	0.499824363	1.012863143	0.795069376	1.199313231	1.320832874	1.02470819	1.209092316	0.962934738	1.279772625	1.287301181	0.810599814	1.605136327	1.190604339	1.212549975	0.845512784	0.801264285	0.923054825	1.290889822
X-24748	0.275663124	0.872795015	0.217427231	0.841107794	0.217427231	0.924858727	0.999049295	0.567138762	0.233331556	0.217427231	0.820056035	0.251421616	2.334595017	1.029759155	1.358800986	1.181872031	0.874112971	0.459380294	2.788647214	0.504694293	0.547920295	0.70400481	0.886507683	0.977372617	0.64961024	1.011215955	1.16390044	1.385204535	1.489826563	1.268620204	2.457570696	4.513102558	3.181759486	1.527463838	1.358507777	0.473125541	0.585664191	0.599427207	1.731409413	0.395991044	0.217427231	1.04536731	0.432873085	0.79083591	1.075200507	1.062148298	1.300458471	2.394042246	0.693570743	0.681623248	0.427222163	0.482425276	1.309127365	0.392993804	3.217359112	0.817313502	1.579728945	1.102670268	2.408119202	1.260285982	1.307362192	0.855448342	1.039360984	1.271575979	0.746327493	0.468839962	1.113264267	0.838688086	1.237560863	2.022283826	1.098526851	0.755292557	0.744677826	1.354005994	1	0.476170167	1.221425525	1.314736823	2.042399687	0.660260511
X-24812	1.203543587	1.263944522	1.077628639	0.636101114	0.752267905	0.723205977	0.718900227	0.656895927	0.765708317	1.297176704	1.251098785	0.995954891	2.69645312	0.664071549	0.879701533	0.4949542	1.102706619	0.744478789	1.83138135	0.421869369	1.321793623	1.703893147	0.708913071	1.228550056	2.077002912	0.674071879	2.178914435	0.895659906	1.046936999	0.579810212	1.564091779	0.678336227	1.674159386	1.867705466	1.86561093	1.160736381	0.872234219	0.679689301	0.328667203	0.938333498	0.53752617	1.324791464	0.919448796	1.492104087	0.627796361	1.391412024	0.328667203	0.884321557	0.909574553	1.267107968	0.830657765	3.088026045	1.12625651	0.53076268	2.018274971	2.10428646	0.726664879	0.768374946	0.678193204	3.940048835	0.952485262	0.328667203	0.645875617	0.46003585	1.254736466	0.586933141	0.658181254	1.698160929	4.358623026	1.887593212	1.542273221	2.373218915	1.248291014	1.127359294	2.053714603	1.004045109	0.981938622	0.979533575	0.765493783	1.451991739
X-24947	3.031146144	0.876334248	1.853132991	0.236501122	1.683373605	1.72534622	2.71415613	1.862113997	0.352049953	1.510122692	1.143289464	0.155554774	1.201132303	0.361042688	0.783411922	1.074522408	1.131383865	0.798613555	1.352116421	0.790394977	1.34262713	1.639066789	3.192026181	2.058910237	0.698223348	1.052263432	1.014443115	0.70497181	1	1.430388408	0.199103072	0.124604124	1.532768746	1.976622798	0.320665306	0.291063567	0.439201289	2.30319594	0.905044534	0.740676879	2.121839835	1.462985119	0.340945879	0.729811309	0.073584035	0.66520828	0.863806977	0.679991555	0.608135689	1.463188433	1.921978245	1.207306011	2.139113707	0.637846905	0.235953738	0.413521164	0.073584035	0.981881593	2.680738343	1.394409646	1.231899188	2.242170455	0.342091476	0.073584035	0.672136596	0.073584035	0.073584035	0.664805561	0.135559622	5.846591753	0.073584035	0.289362767	0.175459998	0.410025727	1.039188777	2.242842956	2.470562476	3.519095878	0.299993744	0.181778372
X-24949	1.178997861	1.629794215	0.847768756	0.41142513	2.179101688	0.519768673	0.864142285	1.147631705	0.399806882	0.631766929	2.20032394	0.586373736	1.001598937	1.126741699	1.38453392	0.697157215	1.922835725	1.012147767	1.131559275	0.464719563	0.998401063	1.145492867	3.731129431	1.445708827	2.922617688	0.86328052	1.363093631	0.932055568	1.216251012	0.621851444	0.91794547	0.453298586	0.530566688	2.318884067	1.31038063	0.450453724	1.896390971	2.431712939	0.962912972	0.789750192	0.753524929	0.635203605	0.48039745	1.742726914	0.824719148	0.564133978	0.868907947	1.40049214	1.885925203	2.099466329	0.70458085	0.776024254	1.809695371	0.568691987	1.085605416	0.937911415	0.478933488	0.571900243	1.319621239	1.032082563	1.217050481	0.658367423	0.60552983	0.290051291	1.348111386	0.290051291	0.537024732	0.88177212	0.290051291	1.529165023	1.096123097	1.429958262	2.010413855	1.623315406	0.415619744	0.942012584	1.754885063	1.590194572	0.687376705	1.464179662
